sim_id,site_code,min_N,max_N,final_N
2753,GR,40,44.18128744661601,44.18128744661601
2754,AL,7.075634931979896,15,7.075634931979896
2755,TB,5,5.544294251374709,5.544294251374709
2756,GR,70,74.23920030717956,74.23920030717956
2757,GR,25,41.818160576460365,41.818160576460365
2758,TW,21.32615464396796,30,21.32615464396796
2759,AL,14.971386247619922,15,14.971386247619922
2760,TB,4.833776074785892,5,4.833776074785892
2761,AL,9.418876481335033,10,9.418876481335033
2762,RR,22.986832709045867,25,22.986832709045867
2763,TB,4.853054785913111,5,4.853054785913111
2764,TW,9.660450450971972,15,9.660450450971972
2765,GR,40,86.60271777597804,86.60271777597804
2766,SI,7.791171146740679,10,7.791171146740679
2767,GR,9.10801483610676,15,9.10801483610676
2768,GR,40,42.311324439866276,42.311324439866276
2769,SI,14.976526780689905,20,14.976526780689905
2770,RR,16.72389517720764,30,16.72389517720764
2771,AL,0,4.196978837877342,4.196978837877342
2772,SI,0,3.9982331048965833,3.9982331048965833
2773,GR,19.949473428078626,20,19.949473428078626
2774,SI,5,5.964667554764436,5.964667554764436
2775,SI,13.16171148950372,15,13.16171148950372
2776,AL,0,3.0725382313418494,3.0725382313418494
2777,GR,70,76.99999999573943,76.99999999573943
2778,GR,5.403920668383978,15,5.403920668383978
2779,GR,50,68.24766968730691,68.24766968730691
2780,RR,50,52.87010649540106,52.87010649540106
2781,AL,13.974962563845871,15,13.974962563845871
2782,TW,11.511619638000584,15,11.511619638000584
2783,SI,0,2.7056228375679434,2.7056228375679434
2784,AL,12.935671643930219,15,12.935671643930219
2785,TW,45,71.89726911863065,71.89726911863065
2786,SI,0,2.875552461740703,2.875552461740703
2787,RR,12.365424930505576,25,12.365424930505576
2788,TB,0,5.753897457375967,5.753897457375967
2789,SI,0,2.0190971348377733,2.0190971348377733
2790,GR,25.228837672545886,30,25.228837672545886
2791,SI,0,5.131677933046965,5.131677933046965
2792,GR,50,56.86091555610991,56.86091555610991
2793,SI,0,2.160414227597927,2.160414227597927
2794,GR,27.044766202258586,30,27.044766202258586
2795,RR,18.18674570379727,20,18.18674570379727
2796,GR,16.40074189633055,20,16.40074189633055
2797,TW,50,54.998839320380924,54.998839320380924
2798,TB,5,6.744202450520439,6.744202450520439
2799,TB,0,3.1199884912430385,3.1199884912430385
2800,AL,5,6.65906947180224,6.65906947180224
2801,RR,40,49.788898447524346,49.788898447524346
2802,AL,8.312980472602943,15,8.312980472602943
2803,SI,9.047312732390328,15,9.047312732390328
2804,TB,0,3.2878029340039903,3.2878029340039903
2805,SI,0,3.7926241957308595,3.7926241957308595
2806,RR,30.701610647421816,35,30.701610647421816
2807,GR,8.828946031069961,10,8.828946031069961
2808,RR,55,82.19503954304665,82.19503954304665
2809,GR,50,51.27577550734008,51.27577550734008
2810,GR,8.639575362193353,10,8.639575362193353
2811,RR,35,36.69216485335721,36.69216485335721
2812,SI,0,2.7677326677065497,2.7677326677065497
2813,RR,35,38.43861848775351,38.43861848775351
2814,RR,11.321238513993402,20,11.321238513993402
2815,RR,8.84082926634273,25,8.84082926634273
2816,GR,14.258975279706878,15,14.258975279706878
2817,AL,5,7.51673602312398,7.51673602312398
2818,SI,11.294840386231439,15,11.294840386231439
2819,TB,5,5.278114212425429,5.278114212425429
2820,AL,5,7.911870066706401,7.911870066706401
2821,GR,34.87167819152051,35,34.87167819152051
2822,TB,3.485288256968687,5,3.485288256968687
2823,TW,5,7.86405735920109,7.86405735920109
2824,AL,4.234919848483092,10,4.234919848483092
2825,RR,40,40.58480443115844,40.58480443115844
2826,SI,14.137278166429398,15,14.137278166429398
2827,TW,40,43.09078330276244,43.09078330276244
2828,TB,3.7930375858816796,5,3.7930375858816796
2829,AL,10.933259927398286,15,10.933259927398286
2830,TW,8.1104786968808,15,8.1104786968808
2831,SI,5,6.039557098383653,6.039557098383653
2832,TW,50,53.140253066992884,53.140253066992884
2833,RR,21.658737251374383,25,21.658737251374383
2834,SI,5,8.94845122524987,8.94845122524987
2835,TB,4.756399646062213,5,4.756399646062213
2836,SI,20,20.112553333987616,20.112553333987616
2837,GR,9.474642285564187,15,9.474642285564187
2838,TW,50,53.53563438521329,53.53563438521329
2839,GR,30,38.809888145584736,38.809888145584736
2840,TB,0,8.672367516031445,8.672367516031445
2841,AL,7.425652008190558,10,7.425652008190558
2842,AL,9.744268262179535,10,9.744268262179535
2843,SI,0,8.553410345986757,8.553410345986757
2844,TB,0,3.113699820020471,3.113699820020471
2845,SI,4.160210678578098,5,4.160210678578098
2846,TB,5,9.546674858832603,9.546674858832603
2847,GR,14.966867291644194,15,14.966867291644194
2848,TB,5,8.943448287363841,8.943448287363841
2849,AL,0,3.543294570960153,3.543294570960153
2850,SI,0,2.3787101681751723,2.3787101681751723
2851,RR,24.871743763283106,25,24.871743763283106
2852,GR,20,22.642694068950117,22.642694068950117
2853,GR,10.347950030422265,20,10.347950030422265
2854,TW,5.844265042102355,15,5.844265042102355
2855,SI,0,3.4532872581023124,3.4532872581023124
2856,AL,7.620896181306819,15,7.620896181306819
2857,RR,40,41.308284205592095,41.308284205592095
2858,SI,7.525207712474007,15,7.525207712474007
2859,RR,12.606640102264933,15,12.606640102264933
2860,GR,40,47.565147212524884,47.565147212524884
2861,SI,3.9051185311847885,20,3.9051185311847885
2862,TB,3.749821137246506,5,3.749821137246506
2863,GR,55,58.78556932247981,58.78556932247981
2864,AL,0,3.2807325889992307,3.2807325889992307
2865,SI,5,5.448613169205483,5.448613169205483
2866,SI,14.79776428435674,15,14.79776428435674
2867,AL,9.656614212715068,10,9.656614212715068
2868,SI,19.819035047519847,20,19.819035047519847
2869,SI,0,4.8354638451577046,4.8354638451577046
2870,GR,19.22702952015097,30,19.22702952015097
2871,RR,25,25.60148990741241,25.60148990741241
2872,SI,0,1.4403766761101124,1.4403766761101124
2873,TW,11.427713846105382,15,11.427713846105382
2874,GR,50,69.12912970402489,69.12912970402489
2875,TB,0,4.668210216424018,4.668210216424018
2876,TB,5,5.977179007276517,5.977179007276517
2877,TB,4.38971297086136,5,4.38971297086136
2878,RR,30,39.65665342377848,39.65665342377848
2879,AL,0,3.664813253292723,3.664813253292723
2880,TW,30,48.53526435710539,48.53526435710539
2881,RR,8.2573970322826291,15,8.2573970322826291
2882,AL,9.35260747735446,15,9.35260747735446
2883,SI,0,7.77080593363569,7.77080593363569
2884,RR,26.73023855186429,30,26.73023855186429
2885,AL,0,9.337054839747081,9.337054839747081
2886,TB,0,2.920957316363589,2.920957316363589
2887,SI,4.1386523893865,10,4.1386523893865
2888,TW,13.304049624495908,15,13.304049624495908
2889,TW,75,82.46929296744435,82.46929296744435
2890,GR,55,58.33764927229722,58.33764927229722
2891,SI,0,2.33590994372003,2.33590994372003
2892,AL,0,4.17320586133026,4.17320586133026
2893,GR,28.96186292415389,35,28.96186292415389
2894,SI,0,3.5145712371849656,3.5145712371849656
2895,GR,55,73.23116715140984,73.23116715140984
2896,AL,9.428421283804727,15,9.428421283804727
2897,AL,0,6.269410632828855,6.269410632828855
2898,AL,0,1.3679305707584026,1.3679305707584026
2899,SI,5,8.29708270396213,8.29708270396213
2900,RR,55,59.72707078360483,59.72707078360483
2901,GR,10.431940871656673,15,10.431940871656673
2902,SI,0,7.281066932845724,7.281066932845724
2903,RR,4.013296027634242,10,4.013296027634242
2904,TW,38.896138438507144,40,38.896138438507144
2905,GR,24.045421112543085,30,24.045421112543085
2906,RR,50,66.89802344971642,66.89802344971642
2907,AL,3.8790472263090483,10,3.8790472263090483
2908,SI,0,4.230457671354917,4.230457671354917
2909,TW,17.89660927456812,25,17.89660927456812
2910,TB,0,6.572718049610786,6.572718049610786
2911,SI,0,5.710104486571873,5.710104486571873
2912,SI,8.846115537015333,10,8.846115537015333
2913,AL,0,7.156379158276401,7.156379158276401
2914,GR,50,54.99997973315285,54.99997973315285
2915,RR,22.810565962629784,25,22.810565962629784
2916,TB,4.062606985188852,5,4.062606985188852
2917,TB,5,8.499845887871512,8.499845887871512
2918,RR,25,27.344093647418394,27.344093647418394
2919,RR,45,47.43262577802045,47.43262577802045
2920,AL,0,5.618599552883362,5.618599552883362
2921,GR,38.905068998670465,40,38.905068998670465
2922,AL,13.951880937989594,15,13.951880937989594
2923,TW,45,66.04584805354541,66.04584805354541
2924,TW,3.6801345277484083,5,3.6801345277484083
2925,TW,55,60.499910729650914,60.499910729650914
2926,TB,0,2.1775803962543447,2.1775803962543447
2927,GR,45,69.60831224169593,69.60831224169593
2928,TB,4.249567443928724,5,4.249567443928724
2929,AL,5,6.900718015288455,6.900718015288455
2930,AL,0,3.1165493319761737,3.1165493319761737
2931,SI,0,5.569772508841728,5.569772508841728
2932,SI,0,3.6154116565537917,3.6154116565537917
2933,GR,45,49.46005671490028,49.46005671490028
2934,RR,4.788952049016094,25,4.788952049016094
2935,AL,0,3.480973788003244,3.480973788003244
2936,SI,4.518465366657103,5,4.518465366657103
2937,TB,3.3197407337644878,5,3.3197407337644878
2938,GR,4.20643161824335,20,4.20643161824335
2939,AL,7.727296312707685,10,7.727296312707685
2940,SI,5,5.31155237409743,5.31155237409743
2941,RR,25,29.941560052884288,29.941560052884288
2942,RR,22.015558904335744,25,22.015558904335744
2943,RR,25.180750292431267,30,25.180750292431267
2944,SI,0,1.9652092621528665,1.9652092621528665
2945,RR,22.08998262092298,35,22.08998262092298
2946,GR,7.304043951758001,15,7.304043951758001
2947,TB,0,8.423177930420596,8.423177930420596
2948,TB,5,5.139014427807894,5.139014427807894
2949,TW,45,109.85354081155683,109.85354081155683
2950,AL,4.315615928947221,5,4.315615928947221
2951,AL,8.821758189087461,10,8.821758189087461
2952,RR,50,59.365356083767075,59.365356083767075
2953,SI,0,3.8930217908243647,3.8930217908243647
2954,TW,75,81.9601179682507,81.9601179682507
2955,SI,0,7.603631458375992,7.603631458375992
2956,TW,12.18944518402416,15,12.18944518402416
2957,TB,0,3.178987314107059,3.178987314107059
2958,GR,50,91.2618782283908,91.2618782283908
2959,TB,5,5.8527217043481246,5.8527217043481246
2960,TB,5,5.367002848304511,5.367002848304511
2961,GR,45,48.60476142445188,48.60476142445188
2962,RR,40,41.68034061433313,41.68034061433313
2963,SI,4.320887760731471,10,4.320887760731471
2964,SI,6.9123189953514625,10,6.9123189953514625
2965,SI,0,6.302605041183939,6.302605041183939
2966,GR,30,30.86477599204459,30.86477599204459
2967,GR,22.455713012428266,25,22.455713012428266
2968,GR,7.831138681998232,15,7.831138681998232
2969,AL,5.969595199353942,10,5.969595199353942
2970,SI,9.129904773727123,10,9.129904773727123
2971,TB,5,5.16983582824631,5.16983582824631
2972,SI,0,8.129175046313474,8.129175046313474
2973,AL,0,4.677941649605012,4.677941649605012
2974,TB,4.443432791729018,5,4.443432791729018
2975,TB,0,5.8188614018442975,5.8188614018442975
2976,SI,4.574538028983176,15,4.574538028983176
2977,RR,27.940647939683213,30,27.940647939683213
2978,AL,0,2.608685979216606,2.608685979216606
2979,AL,5,7.8246401820271805,7.8246401820271805
2980,GR,55,58.25531690502071,58.25531690502071
2981,TB,0,6.098032406069731,6.098032406069731
2982,GR,40,42.49668638156065,42.49668638156065
2983,RR,9.597591239765233,25,9.597591239765233
2984,TB,0,7.626036002913474,7.626036002913474
2985,TW,75,82.49987318627338,82.49987318627338
2986,RR,40,41.781801484498025,41.781801484498025
2987,GR,20,21.125784527882168,21.125784527882168
2988,TW,45,55.64119866130288,55.64119866130288
2989,SI,0,3.2571731804288984,3.2571731804288984
2990,RR,7.283278015412088,10,7.283278015412088
2991,TW,6.392694212371609,10,6.392694212371609
2992,GR,50,85.6873872847057,85.6873872847057
2993,RR,13.41106289522472,25,13.41106289522472
2994,TW,8.99349790739716,15,8.99349790739716
2995,TB,5,6.397154711175917,6.397154711175917
2996,TW,17.522306983326082,40,17.522306983326082
2997,SI,0,1.9398571543916037,1.9398571543916037
2998,TB,5,6.053950775102616,6.053950775102616
2999,AL,5.326149723140648,10,5.326149723140648
3000,SI,0,7.324971475780471,7.324971475780471
3001,TB,0,7.201337204108386,7.201337204108386
3002,AL,12.570126959433434,15,12.570126959433434
3003,GR,55,59.3985723151036,59.3985723151036
3004,TW,50,61.77160906240098,61.77160906240098
3005,SI,6.410694795394252,10,6.410694795394252
3006,TB,5,5.155417571328438,5.155417571328438
3007,RR,13.81872437790811,20,13.81872437790811
3008,GR,10.237422022705452,20,10.237422022705452
3009,AL,8.40329294969819,10,8.40329294969819
3010,TB,3.5525603575516667,5,3.5525603575516667
3011,AL,0,3.460506261193067,3.460506261193067
3012,TW,0,4.542383892139797,4.542383892139797
3013,SI,0,6.958054722360937,6.958054722360937
3014,TW,40,41.345354719793455,41.345354719793455
3015,TW,50,58.6388866042473,58.6388866042473
3016,AL,0,4.627153258854884,4.627153258854884
3017,TW,8.05326971199985,30,8.05326971199985
3018,AL,6.028274563288246,15,6.028274563288246
3019,GR,15.641228748557069,20,15.641228748557069
3020,RR,5.717115177150572,35,5.717115177150572
3021,AL,11.135375460747321,15,11.135375460747321
3022,RR,30,35.547566086788265,35.547566086788265
3023,TB,5,6.663841615274174,6.663841615274174
3024,TW,4.932466421329712,10,4.932466421329712
3025,AL,8.558627194950034,10,8.558627194950034
3026,AL,0,6.899557914576853,6.899557914576853
3027,GR,55,82.72916117248471,82.72916117248471
3028,TW,5,8.348970635885376,8.348970635885376
3029,RR,18.932654997195907,25,18.932654997195907
3030,TW,10.052096052571027,15,10.052096052571027
3031,RR,50,51.46423896917608,51.46423896917608
3032,TW,5,7.876595020073999,7.876595020073999
3033,TB,5,6.329807037110252,6.329807037110252
3034,RR,7.8488649286599825,10,7.8488649286599825
3035,TB,0,2.5076052426100883,2.5076052426100883
3036,RR,7.03078328984334,10,7.03078328984334
3037,SI,0,3.017842380180425,3.017842380180425
3038,SI,13.587094907899875,20,13.587094907899875
3039,GR,55,147.06835897824055,147.06835897824055
3040,RR,17.651646137470205,25,17.651646137470205
3041,GR,30,31.546785103400527,31.546785103400527
3042,AL,7.697116225541416,10,7.697116225541416
3043,TW,3.7889223215194328,5,3.7889223215194328
3044,SI,12.580610146255477,15,12.580610146255477
3045,GR,50,56.9019298979569,56.9019298979569
3046,RR,3.348798741947502,25,3.348798741947502
3047,TW,5,5.223715109077426,5.223715109077426
3048,RR,35,51.176858030176135,51.176858030176135
3049,RR,55,72.88342361840614,72.88342361840614
3050,TW,45,72.64582837383931,72.64582837383931
3051,RR,14.102100002320554,15,14.102100002320554
3052,TW,9.862514548723468,15,9.862514548723468
3053,GR,35,91.27858204233594,91.27858204233594
3054,AL,9.656466079620678,10,9.656466079620678
3055,RR,10.74853474907445,15,10.74853474907445
3056,RR,55,60.490633889311,60.490633889311
3057,AL,0,9.171159162235169,9.171159162235169
3058,SI,5,6.916086604522349,6.916086604522349
3059,AL,0,8.778691205031587,8.778691205031587
3060,RR,30,37.552040053108705,37.552040053108705
3061,GR,6.0862932836909005,15,6.0862932836909005
3062,TW,7.894600971930975,15,7.894600971930975
3063,RR,30,37.82858299583926,37.82858299583926
3064,GR,55,57.16953011040506,57.16953011040506
3065,GR,27.17648055878603,30,27.17648055878603
3066,TB,3.6934080583907694,5,3.6934080583907694
3067,AL,9.916136972712545,10,9.916136972712545
3068,TW,55,81.49593180733547,81.49593180733547
3069,GR,8.256442905640682,10,8.256442905640682
3070,TW,45,76.64068256621493,76.64068256621493
3071,GR,5.579226565480893,15,5.579226565480893
3072,TB,5,5.738596993956571,5.738596993956571
3073,AL,5.361379982588136,10,5.361379982588136
3074,TB,5,6.427715616883846,6.427715616883846
3075,RR,6.896252830976878,15,6.896252830976878
3076,TW,50,92.07435990949968,92.07435990949968
3077,RR,25,30.868761737316376,30.868761737316376
3078,TW,45,49.39432326850131,49.39432326850131
3079,GR,22.932071850223565,25,22.932071850223565
3080,TB,5,8.211138460573691,8.211138460573691
3081,GR,9.464984990210874,20,9.464984990210874
3082,GR,10.816030787461365,15,10.816030787461365
3083,TB,5,6.230355960525057,6.230355960525057
3084,TB,0,7.235805135894075,7.235805135894075
3085,TW,7.076510698819922,30,7.076510698819922
3086,RR,55,63.5801800228033,63.5801800228033
3087,TB,0,5.4491898707073805,5.4491898707073805
3088,TW,40,75.35210274150373,75.35210274150373
3089,TB,0,5.816589932285557,5.816589932285557
3090,AL,5,9.108362184315945,9.108362184315945
3091,AL,3.9788809987326883,10,3.9788809987326883
3092,AL,5.904415104427677,10,5.904415104427677
3093,GR,55,146.2861535600214,146.2861535600214
3094,RR,40,52.98716573846264,52.98716573846264
3095,RR,40,49.424556910049546,49.424556910049546
3096,RR,20.837944302354465,25,20.837944302354465
3097,GR,30,67.33907815218706,67.33907815218706
3098,SI,6.530474487493305,15,6.530474487493305
3099,AL,8.562083818908937,10,8.562083818908937
3100,RR,24.69853146914463,25,24.69853146914463
3101,TB,4.559470552714879,5,4.559470552714879
3102,TB,5,5.6371957292666846,5.6371957292666846
3103,GR,45,45.72076041313396,45.72076041313396
3104,SI,4.549822771607292,5,4.549822771607292
3105,TB,5,6.059193085308296,6.059193085308296
3106,SI,0,4.14652166685102,4.14652166685102
3107,AL,0,4.1608618352541304,4.1608618352541304
3108,GR,55,59.307099187382015,59.307099187382015
3109,GR,16.265170695278716,20,16.265170695278716
3110,RR,9.226198744163746,25,9.226198744163746
3111,GR,18.8845314787537,25,18.8845314787537
3112,AL,0,2.7853734306231726,2.7853734306231726
3113,RR,25,25.67824595606528,25.67824595606528
3114,GR,8.214817925309767,10,8.214817925309767
3115,AL,0,3.714396961675445,3.714396961675445
3116,SI,5,9.021305656437988,9.021305656437988
3117,TB,5,6.347891793541381,6.347891793541381
3118,SI,3.18814634912774,5,3.18814634912774
3119,SI,5,7.624636500635108,7.624636500635108
3120,AL,8.759878432098242,15,8.759878432098242
3121,TB,0,4.343337832757984,4.343337832757984
3122,GR,30,71.94197564387719,71.94197564387719
3123,RR,40,43.52261641717121,43.52261641717121
3124,TB,5,6.289550693700617,6.289550693700617
3125,AL,6.021709722281119,15,6.021709722281119
3126,AL,0,2.8605892633693992,2.8605892633693992
3127,AL,0,8.45187041867011,8.45187041867011
3128,AL,0,4.723377273481892,4.723377273481892
3129,RR,40,43.78053539028964,43.78053539028964
3130,AL,0,7.90442046449028,7.90442046449028
3131,SI,0,5.565068390288089,5.565068390288089
3132,TW,12.081532299400722,15,12.081532299400722
3133,AL,10.761607457373621,15,10.761607457373621
3134,GR,25.26914607924284,30,25.26914607924284
3135,TW,5,6.692050151329464,6.692050151329464
3136,SI,0,4.112947328544521,4.112947328544521
3137,AL,5.48973414016121,10,5.48973414016121
3138,RR,30,35.72842510260511,35.72842510260511
3139,TW,40,43.87788510359176,43.87788510359176
3140,SI,4.318682326199123,5,4.318682326199123
3141,RR,8.700567517662705,25,8.700567517662705
3142,AL,0,8.701246110007801,8.701246110007801
3143,TB,5,9.407619695730817,9.407619695730817
3144,TW,0,3.172971174844216,3.172971174844216
3145,SI,0,3.9626269154415246,3.9626269154415246
3146,AL,10.047601158193428,15,10.047601158193428
3147,TW,4.802613015631151,10,4.802613015631151
3148,TB,0,9.515557140169102,9.515557140169102
3149,TW,9.498803108268033,15,9.498803108268033
3150,TW,40,58.25076587997102,58.25076587997102
3151,TB,0,3.224405239838468,3.224405239838468
3152,SI,8.218905064343737,10,8.218905064343737
3153,GR,6.656235503408558,10,6.656235503408558
3154,TW,40,44.987444002025974,44.987444002025974
3155,TB,5,8.066698858346161,8.066698858346161
3156,AL,10.152762456143252,15,10.152762456143252
3157,GR,5.007984800351976,15,5.007984800351976
3158,TB,5,5.128508647240473,5.128508647240473
3159,TB,5,6.255408427880735,6.255408427880735
3160,TB,5,9.052454253164756,9.052454253164756
3161,RR,14.46511096355904,20,14.46511096355904
3162,SI,0,1.817159434078915,1.817159434078915
3163,RR,40,43.57586913256434,43.57586913256434
3164,GR,23.39911042860574,30,23.39911042860574
3165,RR,6.831441626811736,25,6.831441626811736
3166,SI,0,4.144632141524554,4.144632141524554
3167,TB,5,5.3874760639897845,5.3874760639897845
3168,GR,55,100.44536427061692,100.44536427061692
3169,SI,5,5.137034120751031,5.137034120751031
3170,AL,5.778813588716007,15,5.778813588716007
3171,AL,5,6.063170182703699,6.063170182703699
3172,RR,20.38392968769671,30,20.38392968769671
3173,SI,5,7.626282614715285,7.626282614715285
3174,GR,70,142.63000154691957,142.63000154691957
3175,TB,4.417351789762111,5,4.417351789762111
3176,TB,4.822814366548427,5,4.822814366548427
3177,TW,12.487280881974213,15,12.487280881974213
3178,AL,14.026991938218567,15,14.026991938218567
3179,SI,5,6.415314986910461,6.415314986910461
3180,SI,5,6.691533051550404,6.691533051550404
3181,GR,55,60.41101296164895,60.41101296164895
3182,TB,3.726282507622862,5,3.726282507622862
3183,TW,4.796272593323682,5,4.796272593323682
3184,TB,4.426269637210305,5,4.426269637210305
3185,RR,17.853779743029612,25,17.853779743029612
3186,TB,5,6.5535214670577915,6.5535214670577915
3187,TB,5,6.956765808974927,6.956765808974927
3188,TW,7.775046507222861,15,7.775046507222861
3189,SI,5,6.828105285497262,6.828105285497262
3190,RR,35,38.49978247414959,38.49978247414959
3191,GR,5.097213950708075,20,5.097213950708075
3192,AL,3.678283590808948,5,3.678283590808948
3193,TW,45,49.03771273806154,49.03771273806154
3194,TB,5,6.479164297409534,6.479164297409534
3195,AL,0,2.8783797658476376,2.8783797658476376
3196,AL,4.2379917459365934,10,4.2379917459365934
3197,GR,22.752986605341956,25,22.752986605341956
3198,AL,8.727142422304784,10,8.727142422304784
3199,TB,5,5.7756568485666495,5.7756568485666495
3200,TW,3.4731180544600204,15,3.4731180544600204
3201,SI,5,7.771979307155197,7.771979307155197
3202,TW,50,53.22904856851161,53.22904856851161
3203,SI,0,7.6384578712356985,7.6384578712356985
3204,RR,4.946420032149321,15,4.946420032149321
3205,AL,8.283280171025364,10,8.283280171025364
3206,RR,40,43.529799899516505,43.529799899516505
3207,AL,8.825165596538362,15,8.825165596538362
3208,TW,11.376081030518367,15,11.376081030518367
3209,SI,4.646130758420842,10,4.646130758420842
3210,RR,40,43.46884625626874,43.46884625626874
3211,GR,16.399918327820636,20,16.399918327820636
3212,AL,6.183201322027601,10,6.183201322027601
3213,RR,19.80261050136193,30,19.80261050136193
3214,RR,35,38.47282228167131,38.47282228167131
3215,GR,50,79.24321614594932,79.24321614594932
3216,RR,9.859930180771286,25,9.859930180771286
3217,TW,75,82.49999997193383,82.49999997193383
3218,SI,8.214556215380666,15,8.214556215380666
3219,RR,6.978895920055652,10,6.978895920055652
3220,AL,0,7.5207590523287475,7.5207590523287475
3221,TW,6.873877582590681,15,6.873877582590681
3222,AL,5.130627955844669,10,5.130627955844669
3223,TW,30,30.153784503680725,30.153784503680725
3224,GR,55,154.00751335493396,154.00751335493396
3225,TW,6.737047929479716,25,6.737047929479716
3226,RR,40,43.85311160324055,43.85311160324055
3227,RR,21.60809699931197,30,21.60809699931197
3228,SI,9.988347716469198,15,9.988347716469198
3229,RR,24.099567024095116,30,24.099567024095116
3230,GR,55,97.57264121447756,97.57264121447756
3231,TW,5,7.324151629482791,7.324151629482791
3232,RR,13.022032469969817,20,13.022032469969817
3233,SI,13.143354840193654,20,13.143354840193654
3234,SI,5,8.050406355627388,8.050406355627388
3235,TB,0,5.136432032328509,5.136432032328509
3236,TB,4.3691719424217785,5,4.3691719424217785
3237,AL,0,4.156502407225873,4.156502407225873
3238,SI,0,7.547330852054575,7.547330852054575
3239,SI,0,7.325203298675252,7.325203298675252
3240,TB,4.703394555805977,5,4.703394555805977
3241,AL,0,2.9442273770114507,2.9442273770114507
3242,RR,26.459310019986628,30,26.459310019986628
3243,RR,35,42.82103305324345,42.82103305324345
3244,AL,0,5.317501386008131,5.317501386008131
3245,GR,35,55.62954893942744,55.62954893942744
3246,AL,5,8.855091305108905,8.855091305108905
3247,AL,5,6.289814874746842,6.289814874746842
3248,TB,4.10603877119708,5,4.10603877119708
3249,AL,0,3.460792755235734,3.460792755235734
3250,GR,34.82186754259516,35,34.82186754259516
3251,TW,25,45.263905604380746,45.263905604380746
3252,TW,15.409436848495659,30,15.409436848495659
3253,GR,55,77.75406634841809,77.75406634841809
3254,TB,5,5.684467921591395,5.684467921591395
3255,TW,55,61.42990197590592,61.42990197590592
3256,AL,0,6.107186730324273,6.107186730324273
3257,GR,55,61.38176912617836,61.38176912617836
3258,TW,10.912307208817811,15,10.912307208817811
3259,RR,10.390024854984627,30,10.390024854984627
3260,RR,20,20.018940830793852,20.018940830793852
3261,GR,45,198.1277668102768,198.1277668102768
3262,SI,0,1.708266563631843,1.708266563631843
3263,AL,13.180102870250705,15,13.180102870250705
3264,AL,6.7944896519227305,10,6.7944896519227305
3265,TB,0,7.2411069726171,7.2411069726171
3266,GR,70,122.88555494792332,122.88555494792332
3267,TW,40,51.05789976266849,51.05789976266849
3268,SI,8.146195010101225,10,8.146195010101225
3269,SI,5,7.389607226285121,7.389607226285121
3270,GR,9.287401430693132,20,9.287401430693132
3271,AL,7.391143734448495,10,7.391143734448495
3272,TW,55,64.60720143319804,64.60720143319804
3273,TW,30,33.89376817800362,33.89376817800362
3274,AL,0,3.1651847301925446,3.1651847301925446
3275,RR,35,36.57830271185864,36.57830271185864
3276,AL,13.317410662246324,15,13.317410662246324
3277,RR,9.08607735037539,15,9.08607735037539
3278,SI,9.867130562780382,10,9.867130562780382
3279,TB,0,7.5902823650374875,7.5902823650374875
3280,GR,18.984990995347488,20,18.984990995347488
3281,RR,29.113820403929687,30,29.113820403929687
3282,RR,30,30.944309828683714,30.944309828683714
3283,TW,50,52.638622711740446,52.638622711740446
3284,RR,27.732189389636744,30,27.732189389636744
3285,TW,45,53.38307882582095,53.38307882582095
3286,GR,14.095939098201072,15,14.095939098201072
3287,GR,45,48.28072888040927,48.28072888040927
3288,SI,0,9.000356835945983,9.000356835945983
3289,RR,35,38.04701986437195,38.04701986437195
3290,TB,5,5.785611652413204,5.785611652413204
3291,GR,14.935191132089814,20,14.935191132089814
3292,TW,50,74.89230600065176,74.89230600065176
3293,RR,30,39.89826962168923,39.89826962168923
3294,RR,9.767189094362209,15,9.767189094362209
3295,GR,8.969225825440354,15,8.969225825440354
3296,SI,0,6.035491522593882,6.035491522593882
3297,TW,5,9.957690385841557,9.957690385841557
3298,AL,7.30950243518287,15,7.30950243518287
3299,TB,5,8.246264008418203,8.246264008418203
3300,GR,19.881368822540455,20,19.881368822540455
3301,TW,5,5.291965750702186,5.291965750702186
3302,TW,0,3.4698447926088574,3.4698447926088574
3303,AL,6.9752296920920935,15,6.9752296920920935
3304,SI,9.845961415185194,10,9.845961415185194
3305,AL,7.214004303516917,15,7.214004303516917
3306,RR,9.782996643257208,15,9.782996643257208
3307,TB,0,3.9305498290598324,3.9305498290598324
3308,GR,30,33.32114891465146,33.32114891465146
3309,RR,21.971976780256938,25,21.971976780256938
3310,TB,0,3.0864965132964337,3.0864965132964337
3311,TW,30,35.547325224097996,35.547325224097996
3312,AL,4.461653075079685,10,4.461653075079685
3313,RR,25,27.17780596416546,27.17780596416546
3314,AL,0,3.5460368105922164,3.5460368105922164
3315,SI,0,4.386911202433434,4.386911202433434
3316,SI,0,4.5073178364931135,4.5073178364931135
3317,TB,4.948067984590697,5,4.948067984590697
3318,SI,5,6.189053316643037,6.189053316643037
3319,SI,0,7.501164875330373,7.501164875330373
3320,GR,6.193824582432041,15,6.193824582432041
3321,TW,30,60.252814212213,60.252814212213
3322,RR,55,60.49686831189395,60.49686831189395
3323,GR,45,93.82053253353875,93.82053253353875
3324,RR,30,50.1319452446422,50.1319452446422
3325,RR,35,46.38041366766389,46.38041366766389
3326,TB,0,4.382648400908237,4.382648400908237
3327,TW,25.539026061038115,30,25.539026061038115
3328,RR,6.214789173061507,25,6.214789173061507
3329,GR,55,98.85624348530783,98.85624348530783
